uid,username,followers_count,category_tid,category_name,last_video_date,video_count_12m,content_type,collected_at,source,data_quality
101208,娱乐UP_110,6096,5,娱乐,2025-04-12,114,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101209,娱乐UP_111,9858,5,娱乐,2025-04-01,191,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101210,娱乐UP_112,20711,5,娱乐,2025-03-18,42,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101211,娱乐UP_113,126931,5,娱乐,2025-09-07,25,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101212,娱乐UP_114,165295,5,娱乐,2024-11-19,115,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101213,娱乐UP_115,44674,5,娱乐,2025-05-31,23,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101214,娱乐UP_116,189320,5,娱乐,2025-06-02,104,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101215,娱乐UP_117,6719,5,娱乐,2025-01-18,57,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101216,娱乐UP_118,72929,5,娱乐,2025-07-11,99,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101217,娱乐UP_119,56961,5,娱乐,2025-07-12,76,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101218,娱乐UP_120,22659,5,娱乐,2025-04-30,52,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101219,娱乐UP_121,15021,5,娱乐,2024-12-23,76,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101220,娱乐UP_122,7379,5,娱乐,2025-03-05,193,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101221,娱乐UP_123,171145,5,娱乐,2025-09-11,74,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101222,娱乐UP_124,9033,5,娱乐,2025-06-11,130,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101223,娱乐UP_125,216210,5,娱乐,2025-10-20,153,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101224,娱乐UP_126,214894,5,娱乐,2025-03-10,34,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101225,娱乐UP_127,367712,5,娱乐,2025-03-20,91,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101226,娱乐UP_128,45603,5,娱乐,2024-12-15,89,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101227,娱乐UP_129,46731,5,娱乐,2025-04-23,64,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101228,娱乐UP_130,1661633,5,娱乐,2024-11-25,174,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101229,娱乐UP_131,47051,5,娱乐,2024-12-02,112,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101230,娱乐UP_132,130486,5,娱乐,2025-06-08,135,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101231,影视UP_001,64140,181,影视,2025-02-23,139,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101232,影视UP_002,39965,181,影视,2024-12-27,162,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101233,影视UP_003,59599,181,影视,2025-09-12,48,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101234,影视UP_004,37203,181,影视,2025-08-13,161,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101235,影视UP_005,129215,181,影视,2025-01-28,32,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101236,影视UP_006,81262,181,影视,2025-09-13,172,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101237,影视UP_007,115937,181,影视,2025-09-06,81,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101238,影视UP_008,138641,181,影视,2025-02-19,49,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101239,影视UP_009,57299,181,影视,2025-10-10,45,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101240,影视UP_010,75086,181,影视,2025-07-20,11,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101241,影视UP_011,33497,181,影视,2025-04-26,13,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101242,影视UP_012,32834,181,影视,2024-12-30,145,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101243,影视UP_013,148949,181,影视,2025-08-25,181,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101244,影视UP_014,11549,181,影视,2025-09-20,102,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101245,影视UP_015,117709,181,影视,2025-01-06,80,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101246,影视UP_016,486713,181,影视,2025-10-05,77,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101247,影视UP_017,22369,181,影视,2024-12-28,139,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101248,影视UP_018,31631,181,影视,2024-12-04,131,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101249,影视UP_019,463303,181,影视,2025-10-27,177,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101250,影视UP_020,74074,181,影视,2024-11-26,198,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101251,影视UP_021,119590,181,影视,2025-07-07,28,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101252,影视UP_022,46797,181,影视,2025-05-16,199,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101253,影视UP_023,66067,181,影视,2025-09-28,197,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101254,影视UP_024,22916,181,影视,2025-03-24,42,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101255,影视UP_025,133437,181,影视,2025-04-09,179,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101256,影视UP_026,53859,181,影视,2025-05-10,28,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101257,影视UP_027,233767,181,影视,2025-08-02,94,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101258,影视UP_028,2599,181,影视,2025-04-28,45,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101259,影视UP_029,42377,181,影视,2025-06-09,98,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101260,影视UP_030,57616,181,影视,2025-06-18,170,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101261,影视UP_031,32490,181,影视,2025-04-16,61,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101262,影视UP_032,49658,181,影视,2025-02-05,62,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101263,影视UP_033,19382,181,影视,2025-04-09,4,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101264,影视UP_034,17082,181,影视,2025-06-03,57,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101265,影视UP_035,51084,181,影视,2025-04-14,28,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101266,影视UP_036,110697,181,影视,2025-01-12,17,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101267,影视UP_037,29553,181,影视,2025-03-15,17,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101268,影视UP_038,326963,181,影视,2025-02-15,72,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101269,影视UP_039,459737,181,影视,2025-04-18,12,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101270,影视UP_040,371011,181,影视,2025-05-11,156,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101271,影视UP_041,25207,181,影视,2025-05-20,43,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101272,影视UP_042,9500,181,影视,2025-01-27,100,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101273,影视UP_043,27018,181,影视,2025-08-21,88,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101274,影视UP_044,316466,181,影视,2025-07-06,128,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101275,影视UP_045,572180,181,影视,2024-12-13,89,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101276,影视UP_046,44540,181,影视,2025-05-14,77,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101277,影视UP_047,13932,181,影视,2024-11-24,185,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101278,影视UP_048,28208,181,影视,2025-04-04,75,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101279,影视UP_049,26510,181,影视,2025-04-18,194,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101280,影视UP_050,39701,181,影视,2025-02-06,117,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101281,影视UP_051,79645,181,影视,2024-12-24,71,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101282,影视UP_052,86384,181,影视,2025-06-17,134,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101283,影视UP_053,372600,181,影视,2025-02-23,87,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101284,影视UP_054,117987,181,影视,2025-08-03,67,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101285,影视UP_055,133457,181,影视,2025-02-19,9,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101286,影视UP_056,823449,181,影视,2025-03-13,119,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101287,影视UP_057,163875,181,影视,2025-10-04,101,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101288,影视UP_058,260244,181,影视,2025-08-13,60,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101289,影视UP_059,30294,181,影视,2025-05-01,20,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101290,影视UP_060,65864,181,影视,2025-07-07,27,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101291,影视UP_061,30017,181,影视,2025-10-05,3,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101292,影视UP_062,53015,181,影视,2025-09-21,182,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101293,影视UP_063,559798,181,影视,2025-05-12,22,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101294,影视UP_064,744406,181,影视,2024-11-14,50,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101295,影视UP_065,20257,181,影视,2025-10-02,103,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101296,影视UP_066,13849,181,影视,2025-10-26,29,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101297,影视UP_067,14738,181,影视,2025-01-01,132,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101298,影视UP_068,28152,181,影视,2025-06-01,26,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101299,影视UP_069,93855,181,影视,2025-01-03,153,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101300,影视UP_070,298973,181,影视,2025-08-24,2,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101301,影视UP_071,22135,181,影视,2024-11-26,186,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101302,影视UP_072,15908,181,影视,2025-08-17,168,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101303,影视UP_073,21190,181,影视,2025-04-30,144,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101304,影视UP_074,34984,181,影视,2025-01-07,128,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101305,影视UP_075,29662,181,影视,2025-02-01,188,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101306,影视UP_076,183459,181,影视,2025-08-16,59,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101307,影视UP_077,10235,181,影视,2025-09-28,113,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101308,影视UP_078,3301,181,影视,2025-09-21,1,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101309,影视UP_079,7926,181,影视,2025-07-13,89,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101310,影视UP_080,307804,181,影视,2025-10-23,106,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101311,影视UP_081,20960,181,影视,2025-01-16,103,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101312,影视UP_082,53930,181,影视,2025-04-10,171,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101313,影视UP_083,10427,181,影视,2025-02-12,144,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101314,影视UP_084,20509,181,影视,2025-04-12,112,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101315,影视UP_085,32786,181,影视,2025-01-06,186,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101316,影视UP_086,114563,181,影视,2025-04-07,179,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101317,影视UP_087,340126,181,影视,2024-12-13,108,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101318,影视UP_088,42684,181,影视,2025-07-07,9,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101319,影视UP_089,42965,181,影视,2025-04-29,173,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101320,影视UP_090,46921,181,影视,2025-09-16,175,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101321,影视UP_091,206429,181,影视,2025-08-07,140,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101322,影视UP_092,38265,181,影视,2025-02-25,130,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101323,影视UP_093,96554,181,影视,2025-04-04,53,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101324,影视UP_094,600192,181,影视,2025-05-27,158,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101325,影视UP_095,8304,181,影视,2025-09-19,78,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101326,影视UP_096,54161,181,影视,2025-07-01,166,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101327,影视UP_097,10965,181,影视,2025-03-24,101,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101328,影视UP_098,2383346,181,影视,2025-03-19,68,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101329,影视UP_099,8115,181,影视,2025-09-14,111,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101330,影视UP_100,117174,181,影视,2025-07-22,52,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101331,影视UP_101,29726,181,影视,2025-08-05,53,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101332,影视UP_102,35052,181,影视,2025-05-14,42,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101333,影视UP_103,29465,181,影视,2025-07-12,152,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101334,影视UP_104,11050,181,影视,2025-09-05,28,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101335,影视UP_105,237051,181,影视,2024-11-27,93,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101336,影视UP_106,159279,181,影视,2025-07-30,141,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101337,影视UP_107,38808,181,影视,2025-09-30,106,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101338,影视UP_108,43359,181,影视,2025-04-06,79,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101339,影视UP_109,88337,181,影视,2024-11-16,99,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101340,影视UP_110,25468,181,影视,2025-09-20,139,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101341,影视UP_111,99322,181,影视,2025-01-21,5,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101342,影视UP_112,12215,181,影视,2024-12-18,38,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101343,影视UP_113,23625,181,影视,2025-02-12,3,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101344,影视UP_114,537427,181,影视,2025-01-21,74,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101345,影视UP_115,96495,181,影视,2024-11-28,161,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101346,影视UP_116,61998,181,影视,2025-10-03,108,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101347,影视UP_117,16458,181,影视,2025-08-07,98,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101348,影视UP_118,38144,181,影视,2025-08-08,47,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101349,影视UP_119,120739,181,影视,2024-11-18,131,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101350,影视UP_120,606636,181,影视,2024-11-28,150,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101351,影视UP_121,9552,181,影视,2025-05-15,49,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101352,影视UP_122,816913,181,影视,2025-08-18,158,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101353,影视UP_123,48823,181,影视,2025-01-24,124,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101354,影视UP_124,20374,181,影视,2025-06-18,166,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101355,影视UP_125,27828,181,影视,2025-09-06,125,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101356,影视UP_126,24914,181,影视,2025-04-27,60,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101357,影视UP_127,20458,181,影视,2025-01-04,196,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101358,影视UP_128,34213,181,影视,2025-09-12,21,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101359,影视UP_129,17255,181,影视,2025-01-01,131,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101360,影视UP_130,99157,181,影视,2025-03-26,64,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101361,影视UP_131,375536,181,影视,2024-11-25,81,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101362,影视UP_132,69325,181,影视,2025-03-20,22,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101363,影视UP_133,341315,181,影视,2025-07-26,175,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101364,影视UP_134,9573,181,影视,2025-07-24,141,影视解说,2025-11-05 15:19:23,模拟数据,simulated
101365,影视UP_135,230184,181,影视,2025-01-26,91,影视解说,2025-11-05 15:19:23,模拟数据,simulated
